# aempy GTK4 Format
 1374 638977.17 5923430.9 1871.41 56.6 157.0 265.0 839.0 1231.0 159.0 503.0 1068.0 1254.0 -0.03
 1374 638978.75 5923425.7 1871.21 56.5 154.0 266.0 836.0 1228.0 167.0 493.0 1073.0 1255.0 -0.02
 1374 638980.34 5923420.48 1870.91 56.4 148.0 266.0 833.0 1224.0 179.0 479.0 1079.0 1255.0 -0.04
 1374 638981.93 5923415.27 1870.81 56.3 141.0 266.0 830.0 1219.0 191.0 467.0 1087.0 1255.0 -0.01
 1374 638983.53 5923410.06 1870.51 56.1 135.0 264.0 826.0 1213.0 201.0 459.0 1094.0 1257.0 -0.02
 1374 638985.15 5923404.85 1870.31 56.0 132.0 263.0 825.0 1206.0 207.0 455.0 1097.0 1261.0 -0.04
 1374 638986.76 5923399.64 1870.11 55.8 131.0 262.0 825.0 1201.0 210.0 456.0 1098.0 1269.0 -0.04
 1374 638988.39 5923394.43 1869.91 55.6 130.0 262.0 828.0 1197.0 212.0 458.0 1096.0 1278.0 -0.03
 1374 638990.01 5923389.22 1869.71 55.3 128.0 263.0 830.0 1196.0 214.0 460.0 1093.0 1288.0 -0.02
 1374 638991.65 5923384.02 1869.71 55.1 126.0 265.0 830.0 1198.0 216.0 463.0 1091.0 1298.0 -0.03
 1374 638993.29 5923378.81 1869.71 54.8 122.0 268.0 827.0 1203.0 215.0 468.0 1090.0 1306.0 -0.03
 1374 638994.94 5923373.59 1869.61 54.5 119.0 271.0 820.0 1210.0 213.0 474.0 1092.0 1313.0 -0.02
 1374 638996.59 5923368.39 1869.61 54.3 117.0 274.0 812.0 1218.0 212.0 480.0 1098.0 1318.0 -0.02
 1374 638998.24 5923363.18 1869.71 54.1 114.0 275.0 804.0 1226.0 212.0 485.0 1108.0 1321.0 -0.02
 1374 638999.91 5923357.96 1869.71 53.9 112.0 275.0 795.0 1234.0 214.0 488.0 1120.0 1321.0 -0.02
 1374 639001.57 5923352.76 1869.91 53.7 111.0 273.0 788.0 1243.0 219.0 490.0 1131.0 1319.0 -0.02
 1374 639003.23 5923347.54 1870.01 53.7 112.0 271.0 782.0 1255.0 223.0 494.0 1139.0 1315.0 -0.01
 1374 639004.89 5923342.34 1870.11 53.6 114.0 269.0 778.0 1270.0 225.0 501.0 1144.0 1310.0 -0.02
 1374 639006.55 5923337.12 1870.01 53.7 118.0 268.0 775.0 1287.0 228.0 509.0 1149.0 1306.0 -0.01
 1374 639008.21 5923331.9 1870.01 53.7 121.0 270.0 772.0 1306.0 231.0 517.0 1153.0 1303.0 -0.03
 1374 639009.88 5923326.68 1869.61 53.9 123.0 274.0 771.0 1326.0 235.0 525.0 1156.0 1301.0 -0.03
 1374 639011.54 5923321.48 1869.31 54.0 123.0 278.0 771.0 1346.0 240.0 531.0 1160.0 1298.0 -0.02
 1374 639013.19 5923316.26 1868.81 54.2 119.0 282.0 774.0 1367.0 245.0 535.0 1164.0 1296.0 -0.03
 1374 639014.85 5923311.05 1868.31 54.4 112.0 284.0 779.0 1387.0 249.0 537.0 1169.0 1294.0 -0.03
 1374 639016.5 5923305.83 1867.71 54.5 105.0 285.0 785.0 1403.0 250.0 538.0 1180.0 1296.0 -0.03
 1374 639018.16 5923300.61 1867.01 54.7 98.0 285.0 788.0 1415.0 249.0 538.0 1195.0 1302.0 -0.03
 1374 639019.81 5923295.38 1866.31 54.9 94.0 284.0 787.0 1423.0 245.0 540.0 1212.0 1312.0 -0.02
 1374 639021.45 5923290.17 1865.61 55.0 92.0 282.0 780.0 1427.0 239.0 546.0 1225.0 1324.0 -0.03
 1374 639023.1 5923284.95 1865.01 55.1 90.0 277.0 770.0 1429.0 233.0 554.0 1232.0 1336.0 -0.03
 1374 639024.73 5923279.72 1864.41 55.2 86.0 271.0 761.0 1431.0 229.0 562.0 1229.0 1345.0 -0.03
 1374 639026.36 5923274.5 1863.91 55.2 81.0 266.0 756.0 1434.0 228.0 567.0 1217.0 1352.0 -0.03
 1374 639027.99 5923269.27 1863.61 55.3 74.0 263.0 756.0 1438.0 230.0 567.0 1200.0 1354.0 -0.04
 1374 639029.6 5923264.03 1863.31 55.3 68.0 261.0 763.0 1441.0 232.0 563.0 1179.0 1353.0 -0.02
 1374 639031.22 5923258.8 1863.21 55.4 63.0 261.0 777.0 1446.0 233.0 558.0 1154.0 1351.0 -0.02
 1374 639032.83 5923253.57 1863.01 55.4 62.0 261.0 796.0 1450.0 234.0 554.0 1130.0 1347.0 -0.01
 1374 639034.43 5923248.33 1862.91 55.6 64.0 261.0 819.0 1456.0 234.0 553.0 1111.0 1343.0 -0.03
 1374 639036.04 5923243.1 1863.01 55.6 66.0 261.0 844.0 1462.0 235.0 555.0 1102.0 1338.0 -0.02
 1374 639037.64 5923237.86 1863.11 55.7 67.0 262.0 869.0 1469.0 240.0 557.0 1106.0 1332.0 -0.04
 1374 639039.24 5923232.63 1863.21 55.8 68.0 265.0 895.0 1476.0 247.0 561.0 1118.0 1327.0 -0.02
 1374 639040.84 5923227.39 1863.61 55.9 70.0 271.0 920.0 1483.0 253.0 563.0 1134.0 1325.0 -0.01
 1374 639042.42 5923222.16 1863.81 56.0 75.0 280.0 946.0 1491.0 255.0 565.0 1147.0 1325.0 -0.01
 1374 639044.01 5923216.92 1864.21 56.1 85.0 292.0 970.0 1500.0 251.0 565.0 1155.0 1328.0 -0.03
 1374 639045.6 5923211.69 1864.61 56.2 99.0 306.0 991.0 1508.0 245.0 565.0 1160.0 1331.0 -0.02
 1374 639047.17 5923206.45 1865.01 56.3 115.0 320.0 1007.0 1517.0 239.0 564.0 1164.0 1331.0 -0.02
 1374 639048.76 5923201.21 1865.21 56.4 130.0 333.0 1018.0 1525.0 238.0 563.0 1171.0 1327.0 -0.01
 1374 639050.33 5923195.96 1865.51 56.4 143.0 344.0 1022.0 1530.0 241.0 562.0 1180.0 1320.0 -0.04
 1374 639051.91 5923190.73 1865.81 56.4 152.0 351.0 1023.0 1533.0 247.0 562.0 1189.0 1311.0 -0.02
 1374 639053.48 5923185.49 1866.01 56.4 157.0 356.0 1018.0 1533.0 254.0 566.0 1196.0 1303.0 -0.03
 1374 639055.05 5923180.26 1866.11 56.4 159.0 359.0 1010.0 1529.0 258.0 573.0 1197.0 1296.0 -0.02
 1374 639056.61 5923175.02 1866.31 56.3 158.0 360.0 999.0 1523.0 260.0 583.0 1194.0 1291.0 -0.03
 1374 639058.18 5923169.78 1866.41 56.3 157.0 361.0 988.0 1515.0 259.0 593.0 1187.0 1285.0 -0.02
 1374 639059.74 5923164.55 1866.41 56.2 156.0 360.0 981.0 1506.0 261.0 602.0 1179.0 1275.0 -0.02
 1374 639061.29 5923159.3 1866.41 56.1 155.0 356.0 976.0 1498.0 265.0 608.0 1172.0 1262.0 -0.03
 1374 639062.86 5923154.06 1866.51 56.1 152.0 351.0 975.0 1493.0 273.0 610.0 1166.0 1245.0 -0.02
 1374 639064.41 5923148.82 1866.51 56.1 145.0 343.0 976.0 1491.0 283.0 610.0 1163.0 1227.0 -0.03
 1374 639065.96 5923143.58 1866.71 56.1 136.0 335.0 978.0 1492.0 291.0 609.0 1161.0 1210.0 -0.03
 1374 639067.5 5923138.33 1867.11 56.2 127.0 326.0 978.0 1494.0 297.0 608.0 1159.0 1197.0 -0.02
 1374 639069.04 5923133.09 1867.51 56.3 119.0 316.0 979.0 1494.0 300.0 609.0 1158.0 1188.0 -0.02
 1374 639070.57 5923127.84 1868.11 56.4 116.0 307.0 979.0 1491.0 299.0 610.0 1157.0 1181.0 -0.02
 1374 639072.1 5923122.58 1868.81 56.6 115.0 298.0 980.0 1486.0 294.0 612.0 1156.0 1176.0 -0.02
 1374 639073.62 5923117.33 1869.61 56.9 113.0 291.0 982.0 1479.0 288.0 614.0 1154.0 1171.0 -0.03
 1374 639075.13 5923112.06 1870.51 57.2 109.0 288.0 985.0 1471.0 280.0 615.0 1146.0 1164.0 -0.02
 1374 639076.63 5923106.81 1871.61 57.5 100.0 286.0 987.0 1465.0 273.0 613.0 1132.0 1154.0 -0.03
 1374 639078.15 5923101.54 1873.11 57.8 91.0 286.0 987.0 1458.0 266.0 609.0 1111.0 1142.0 -0.02
 1374 639079.64 5923096.28 1874.51 58.1 85.0 285.0 983.0 1451.0 259.0 605.0 1086.0 1128.0 -0.01
 1374 639081.15 5923091.01 1875.91 58.4 83.0 284.0 975.0 1444.0 250.0 600.0 1058.0 1115.0 -0.03
 1374 639082.64 5923085.73 1877.41 58.7 85.0 282.0 964.0 1436.0 241.0 596.0 1033.0 1103.0 -0.03
 1374 639084.14 5923080.47 1878.81 58.9 91.0 279.0 955.0 1428.0 235.0 591.0 1013.0 1092.0 -0.03
 1374 639085.63 5923075.2 1880.31 59.2 99.0 275.0 951.0 1418.0 231.0 586.0 999.0 1083.0 -0.03
 1374 639087.12 5923069.93 1881.61 59.3 108.0 271.0 950.0 1409.0 231.0 581.0 988.0 1073.0 -0.03
 1374 639088.61 5923064.67 1882.81 59.5 118.0 267.0 951.0 1401.0 234.0 575.0 979.0 1063.0 -0.03
 1374 639090.11 5923059.41 1883.81 59.6 127.0 265.0 949.0 1395.0 237.0 571.0 971.0 1052.0 -0.03
 1374 639091.6 5923054.14 1884.71 59.7 132.0 266.0 941.0 1391.0 240.0 567.0 964.0 1042.0 -0.03
 1374 639093.1 5923048.88 1885.81 59.7 133.0 271.0 929.0 1387.0 243.0 563.0 958.0 1033.0 -0.02
 1374 639094.6 5923043.61 1886.51 59.6 133.0 277.0 913.0 1383.0 246.0 559.0 956.0 1025.0 -0.01
 1374 639096.09 5923038.35 1887.31 59.5 134.0 285.0 896.0 1379.0 247.0 555.0 956.0 1019.0 -0.03
 1374 639097.59 5923033.08 1888.01 59.4 138.0 291.0 879.0 1376.0 246.0 551.0 957.0 1016.0 -0.03
 1374 639099.08 5923027.82 1888.61 59.2 147.0 296.0 863.0 1373.0 245.0 549.0 958.0 1014.0 -0.03
 1374 639100.57 5923022.56 1889.11 59.0 156.0 299.0 849.0 1371.0 245.0 548.0 959.0 1011.0 -0.03
 1374 639102.07 5923017.29 1889.51 58.8 166.0 302.0 837.0 1370.0 247.0 547.0 961.0 1008.0 -0.03
 1374 639103.56 5923012.04 1889.91 58.6 173.0 305.0 826.0 1371.0 253.0 545.0 966.0 1004.0 -0.03
 1374 639105.06 5923006.77 1890.11 58.3 175.0 309.0 814.0 1373.0 258.0 540.0 975.0 1000.0 -0.03
 1374 639106.56 5923001.52 1890.31 58.1 173.0 315.0 802.0 1377.0 263.0 534.0 990.0 998.0 -0.03
 1374 639108.06 5922996.26 1890.61 57.9 169.0 320.0 789.0 1382.0 264.0 530.0 1006.0 999.0 -0.04
 1374 639109.56 5922991.02 1890.71 57.7 164.0 325.0 781.0 1388.0 262.0 528.0 1022.0 1004.0 -0.03
